listing_id,property_id,team_id,street_part,unit_part,city,state,zipcode,full_address,token_set
995eacec-0d4a-41aa-bd1d-c435d5b8ba60,121f07b3-a23b-4422-b70b-5181378fae80,685e0d3a-257a-49d4-ba42-cd4ffedb219e,319 Texas St,,Cedar Hill,TX,75104,319 Texas St Cedar Hill TX,319 cedar hill st texas tx
ab5a7d8f-6962-493c-9542-6395f8ed377b,3824d366-19be-4b91-9b9f-7ef39d6f6391,701addba-6c35-4e98-bb74-267194c36789,3194 University St,,,,,3194 University St,3194 st university
a7eb3efc-32df-4861-b5ef-db3b91048e83,8f843a4b-f761-4bc6-bee4-8cb4211aabbe,e98fe8dc-75c3-4589-987a-abc9ca6b878a,31st ST,211,CONDOS,,,31st ST CONDOS  211,211 31st condos st
e361ce62-b96b-4d55-8902-d59f9e9c68c0,c562db52-4d58-4034-af5b-f6ee12793b5c,9d7b2296-f579-464b-a47d-d62b7532a9e5,32 Kessler Place,,,,,32 Kessler Place,32 kessler place
b5bf27c4-eee4-4e3f-bceb-e827bc6be9bd,,9d7b2296-f579-464b-a47d-d62b7532a9e5,32 Kessler Place,,,,,32 Kessler Place,32 kessler place
6334449b-ec88-434d-baf1-5ec4bb104f64,3f5887d9-40f0-4d67-b3fe-7ee0112ba0a4,685e0d3a-257a-49d4-ba42-cd4ffedb219e,320 Frontier Dr,A,,,,320 Frontier Dr   A,320 a dr frontier
8221b3d0-2e3a-40e1-8502-2e7e3853a735,17bff64b-1c37-4ab7-b98b-a1a2f5bb922d,685e0d3a-257a-49d4-ba42-cd4ffedb219e,3213 Bideker Ave,,,,,3213 Bideker Ave,3213 ave bideker
000c6f14-8215-4b3e-bae5-4924dec190f3,17bff64b-1c37-4ab7-b98b-a1a2f5bb922d,685e0d3a-257a-49d4-ba42-cd4ffedb219e,3213 Bideker Ave,,Fort Worth,TX,76105,3213 Bideker Ave Fort Worth TX,3213 ave bideker fort tx worth
1907fb3e-d1ae-4772-8f9f-f227e64425f9,2b65e8a2-7386-4e3b-b335-6f7d7627509e,10ce2520-f333-48f4-b52c-110482d3e139,3220 7th Ave,,,,,3220 7th Ave,3220 7th ave
3a3f2b41-93e7-4645-9ba5-eca12c040c06,2b65e8a2-7386-4e3b-b335-6f7d7627509e,10ce2520-f333-48f4-b52c-110482d3e139,3220 7th Ave,,Pell City,AL,35125,3220 7th Ave Pell City AL,3220 7th al ave city pell
72b9e099-50a2-4618-9233-19c0da7b70fa,920dacce-52d2-4863-b53e-689415758c66,701addba-6c35-4e98-bb74-267194c36789,3238 Highland Park Pl,,,,,3238 Highland Park Pl,3238 highland park pl
cab1ecab-ecd4-443c-b72d-78298b23157e,920dacce-52d2-4863-b53e-689415758c66,701addba-6c35-4e98-bb74-267194c36789,3238 Highland Park Pl,,,,,3238 Highland Park Pl,3238 highland park pl
4530ce56-bf5d-4331-8679-c5051321a157,6fb30d41-3977-46a3-bf1e-58a13b7ba7f6,a7807901-3c51-482f-be4f-145ab6971dfb,324 Charles St,,,,,324 Charles St,324 charles st
a4e344dd-5f6c-4bb2-9616-b6d263c3cf67,6fb30d41-3977-46a3-bf1e-58a13b7ba7f6,a7807901-3c51-482f-be4f-145ab6971dfb,324 Charles St,,,,,324 Charles St,324 charles st
ea05cdf2-2c84-4726-8186-23a8ec7f4c80,6fb30d41-3977-46a3-bf1e-58a13b7ba7f6,a7807901-3c51-482f-be4f-145ab6971dfb,324 Charles St,,,,,324 Charles St,324 charles st
5824679c-e20c-4871-ad9c-0cb1c1a0fa4d,,a7807901-3c51-482f-be4f-145ab6971dfb,324 Charles St,,Baltimore,MD,21201,324 Charles St Baltimore MD,324 baltimore charles md st
46e2e2d2-80ac-4c49-9976-eb9c9315a2ee,6fb30d41-3977-46a3-bf1e-58a13b7ba7f6,a7807901-3c51-482f-be4f-145ab6971dfb,324 Charles St,,Baltimore,MD,21201,324 Charles St Baltimore MD,324 baltimore charles md st
6bf6b526-daaf-4cbd-95a8-79e083fab44f,972211bf-8f02-421a-af4a-c4bc4a91cc7a,701addba-6c35-4e98-bb74-267194c36789,3242 Southern Ave,,,,,3242 Southern Ave,3242 ave southern
f71ccffb-2f0a-43b7-9ca2-09624244f4db,,701addba-6c35-4e98-bb74-267194c36789,3242 Southern Ave,,,,,3242 Southern Ave,3242 ave southern
76bc71a1-2072-420c-8ec4-40f753ed906d,a6402c25-9fb2-42d0-a24d-90bf081c1611,701addba-6c35-4e98-bb74-267194c36789,3242 Southern Ave,,,,,3242 Southern Ave,3242 ave southern
9ffd973a-25ac-4ede-b90a-ef947e8386e9,4a944e70-5934-41d2-b5cc-2f5d3c097561,701addba-6c35-4e98-bb74-267194c36789,3242 Southern Ave,,,,,3242 Southern Ave,3242 ave southern
5ff5eeb1-1b6b-4844-9ac6-49ec03d9be99,bd9739b9-b53c-44fd-8b8c-7c20fc07fa60,701addba-6c35-4e98-bb74-267194c36789,3242 Southern Ave,,,,,3242 Southern Ave,3242 ave southern
3b222f32-c6b0-491f-8b52-be2a2c0eaea4,4edda837-9c78-4333-91bd-ce5973c8b93c,701addba-6c35-4e98-bb74-267194c36789,3244 Southern Ave,,,,,3244 Southern Ave,3244 ave southern
1eb84d59-da21-4101-aa8a-541d6bdd6d42,,701addba-6c35-4e98-bb74-267194c36789,3244 Southern Ave,,,,,3244 Southern Ave,3244 ave southern
7fadfcc0-a91a-4bee-9651-a5cba41f67bd,63ecbc02-2283-46cb-87ff-0e75dcaf0bde,685e0d3a-257a-49d4-ba42-cd4ffedb219e,3245 Willing Ave,,,,,3245 Willing Ave,3245 ave willing
efd4a2ca-ff44-4c40-a031-4285ac1c08bb,63ecbc02-2283-46cb-87ff-0e75dcaf0bde,685e0d3a-257a-49d4-ba42-cd4ffedb219e,3245 Willing Ave,,,,,3245 Willing Ave,3245 ave willing
167dc8e3-3542-42be-bd3a-6255c7d57c62,36e2a9d6-fbda-475f-acd6-28485a0b4457,10ce2520-f333-48f4-b52c-110482d3e139,325 Miles Ave,,,,,325 Miles Ave,325 ave miles
eaff6e24-91ee-49fd-b983-fb725876a6e4,,a8980a28-d78f-447f-bba4-1715e30c8615,326 Queen St,,,,,326 Queen St,326 queen st
90811e28-6860-417c-bc02-352d094b7793,,701addba-6c35-4e98-bb74-267194c36789,3267 Mountain Terrace St,,,,,3267 Mountain Terrace St,3267 mountain st terrace
854c5990-0c5f-44a7-a217-e7640431d55e,ce35bf3e-bf16-4811-ac23-2e377dee20d4,701addba-6c35-4e98-bb74-267194c36789,3267 Mountain Terrace St,,,,,3267 Mountain Terrace St,3267 mountain st terrace
d1baca3a-cae4-42b0-bf18-e6093770e7c8,31f47cd8-a211-4e09-9e24-5ba5b249e16e,701addba-6c35-4e98-bb74-267194c36789,3267 Mountain Terrace St,,,,,3267 Mountain Terrace St,3267 mountain st terrace
3e82e87b-dc9c-4c26-a8e3-dae17cf92d11,a6402c25-9fb2-42d0-a24d-90bf081c1611,701addba-6c35-4e98-bb74-267194c36789,3267 Mountain Terrace St,,,,,3267 Mountain Terrace St,3267 mountain st terrace
62df23ba-0c21-4c88-8bcc-01df5a6e6273,37494d3f-fcd8-42d4-a22b-1e81d84b7c94,701addba-6c35-4e98-bb74-267194c36789,3267 Mountain Terrace St,,,,,3267 Mountain Terrace St,3267 mountain st terrace
46af6d08-9f1f-4b7c-a96c-4e30bcdc6b35,775e46fd-b114-4c1c-bd04-f7494ccda401,5196b3f9-ebe6-4c53-ae2f-259dc4463b86,3269 Watermarke Pl,,Irvine,CA,92612,3269 Watermarke Pl Irvine CA,3269 ca irvine pl watermarke
54642c73-7de3-4ca6-8dd8-3bec7ff8910f,,1040a4f0-0e95-4528-97fa-25ff85bc86cf,328 22nd Street,2128 Lincoln St,,,,328 22nd Street   2128 Lincoln St,2128 22nd 328 lincoln st street
1fbc169e-5ed3-4241-bf16-ea1dd974f061,,1040a4f0-0e95-4528-97fa-25ff85bc86cf,328 22nd Street,2130 Lincoln St,,,,328 22nd Street   2130 Lincoln St,2130 22nd 328 lincoln st street
cd613803-b7da-4aeb-9caa-72e95d8cc463,a32d05c7-b0ae-46c9-9cdf-3964670ff14e,1040a4f0-0e95-4528-97fa-25ff85bc86cf,328 22nd Street,2130 Lincoln St,,,,328 22nd Street   2130 Lincoln St,2130 22nd 328 lincoln st street
dd122998-41f9-417e-8a96-40a12d6c7935,3edd0821-36ef-48b9-93e5-ecc2110d07a2,3a45cc04-79e0-4b81-9742-ca5cad59fe23,3289 Mallcreek Ct,,,,,3289 Mallcreek Ct,3289 ct mallcreek
a45e3797-22be-42c0-81c7-0fd050e6af4f,3edd0821-36ef-48b9-93e5-ecc2110d07a2,3a45cc04-79e0-4b81-9742-ca5cad59fe23,3289 Mallcreek Ct,,Columbus,OH,43223,3289 Mallcreek Ct Columbus OH,3289 columbus ct mallcreek oh
8e60f250-cef2-47e9-ad25-0232f5fef1ae,4aa9b682-bb6e-4e00-8b2e-0bd67c12e386,10ce2520-f333-48f4-b52c-110482d3e139,3290 Pike Ave,2734,Birmingham,AL,35224,3290 Pike Ave Birmingham AL 2734,2734 3290 al ave birmingham pike
a4949709-2648-42bd-9e06-c20fb08dfc81,,701addba-6c35-4e98-bb74-267194c36789,3292 Sandy Springs Drive,,,,,3292 Sandy Springs Drive,3292 drive sandy springs
5070790d-2a5a-4ecb-9c45-9859209220c4,bd9739b9-b53c-44fd-8b8c-7c20fc07fa60,701addba-6c35-4e98-bb74-267194c36789,3292 Sandy Springs Drive,,,,,3292 Sandy Springs Drive,3292 drive sandy springs
e4cdab3d-3a10-49ee-ae77-84a51e4e9878,6d64b7e7-a0cb-4775-bf08-159307190347,701addba-6c35-4e98-bb74-267194c36789,3292 Sandy Springs Drive,,,,,3292 Sandy Springs Drive,3292 drive sandy springs
02a06363-75a2-4c44-a3ef-77112053f3f6,,a8980a28-d78f-447f-bba4-1715e30c8615,330 bixel st,106,,,,330 bixel st   106,106 330 bixel st
f7585fda-8196-452e-9007-993d16289588,,a8980a28-d78f-447f-bba4-1715e30c8615,330 bixel st,209,,,,330 bixel st   209,209 330 bixel st
7e5ed936-e039-4e74-bd05-030ec05a59bf,,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3301 Wood Avenenue,,,,,3301 Wood Avenenue,3301 avenenue wood
e418f911-e754-4dac-bd53-5d9d15f6e090,,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3301 Wood Avenenue,,,,,3301 Wood Avenenue,3301 avenenue wood
919a95d7-e075-44aa-a6b2-e7607ceba6ab,,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3301 Wood Avenue,,,,,3301 Wood Avenue,3301 avenue wood
0760ff18-3bce-4577-8617-dc7ddbca3a5a,,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3301 Wood Avenue,,,,,3301 Wood Avenue,3301 avenue wood
6b983ac0-54c7-40f5-ba71-56ba0555cde3,,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3301 Wood Avenue,,,,,3301 Wood Avenue,3301 avenue wood
1ff81ec2-249a-4028-811a-e12d5156a9d2,,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3301 Wood Avenue,,,,,3301 Wood Avenue,3301 avenue wood
f10e6584-baf7-4b9c-80fd-dc448b6a761a,,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3301 Wood Avenue,,,,,3301 Wood Avenue,3301 avenue wood
afb82bff-2600-46fd-b9ad-77f855cfe685,,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3301 Wood Avenue,,,,,3301 Wood Avenue,3301 avenue wood
e40967c2-4c45-4807-aded-dd4b1d916e04,,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3301 Wood Avenue,,,,,3301 Wood Avenue,3301 avenue wood
67a3a773-e0b6-4360-9e48-eea18e8a44d5,2e706ee1-81b0-4d0b-9379-714fcbf35f72,685e0d3a-257a-49d4-ba42-cd4ffedb219e,3303 Scotch Moss Ln,,,,,3303 Scotch Moss Ln,3303 ln moss scotch
af6663eb-56ba-4239-ad35-b319cec051c0,,685e0d3a-257a-49d4-ba42-cd4ffedb219e,3303 Scotch Moss Ln,,,,,3303 Scotch Moss Ln,3303 ln moss scotch
4aeb2b36-16f3-4cb8-b460-14069fc4ff9b,2e706ee1-81b0-4d0b-9379-714fcbf35f72,685e0d3a-257a-49d4-ba42-cd4ffedb219e,3303 Scotch Moss Ln,,La Porte,TX,77571,3303 Scotch Moss Ln La Porte TX,3303 la ln moss porte scotch tx
9dded0ac-15f6-41cc-bc3d-24907f08e9ba,,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3303 Wood Avenue,,,,,3303 Wood Avenue,3303 avenue wood
59245abd-d3d0-43ff-a28f-c591feff402d,,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3303 Wood Avenue,,,,,3303 Wood Avenue,3303 avenue wood
14c0fa74-6048-4cb0-ae1e-0809edab4338,,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3303 Wood Avenue,,,,,3303 Wood Avenue,3303 avenue wood
a2cadb10-a439-4c03-9571-d9f26ca2eded,,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3303 Wood Avenue,,,,,3303 Wood Avenue,3303 avenue wood
cda1f1a5-6c58-41c5-aca8-e3086da88f9c,,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3303 Wood Avenue,,,,,3303 Wood Avenue,3303 avenue wood
1a988ee3-1d9a-47bd-aecc-b3613f90f80c,9d5c719b-3bfc-4d5b-805b-5a62241e1604,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3303 Wood Avenue,,,,,3303 Wood Avenue,3303 avenue wood
01601f8e-33b9-44c3-a672-1f459015f120,,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3303 Wood Avenue,,,,,3303 Wood Avenue,3303 avenue wood
cbe1938f-b38a-404c-ad42-69d900dff8f7,fa9a5760-3c9e-41b2-a6a2-6045631dd150,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3303 Wood Avenue,,,,,3303 Wood Avenue,3303 avenue wood
fafa9cb8-3085-4b1d-887c-a872b4816530,,5548a7fd-13e9-4658-b853-b92406fb356f,3304 Southern Oaks Blvd,"3204, Dallas, TX, 75216",,,,"3304 Southern Oaks Blvd   3204, Dallas, TX, 75216","3204, 3304 75216 blvd dallas, oaks southern tx,"
1010badb-6a6c-4d5a-a303-e226c616769e,,5548a7fd-13e9-4658-b853-b92406fb356f,3304 Southern Oaks Blvd,"4105, Dallas, TX, 75216",,,,"3304 Southern Oaks Blvd   4105, Dallas, TX, 75216","3304 4105, 75216 blvd dallas, oaks southern tx,"
d2eb583d-31d4-4237-9aa8-ac2e0aab9c07,,5548a7fd-13e9-4658-b853-b92406fb356f,3304 Southern Oaks Blvd,"4106, Dallas, TX, 75216",,,,"3304 Southern Oaks Blvd   4106, Dallas, TX, 75216","3304 4106, 75216 blvd dallas, oaks southern tx,"
2e7b74a1-b165-493c-922f-f09ae470c5bd,,5548a7fd-13e9-4658-b853-b92406fb356f,3304 Southern Oaks Blvd,"4307, Dallas, TX, 75216",,,,"3304 Southern Oaks Blvd   4307, Dallas, TX, 75216","3304 4307, 75216 blvd dallas, oaks southern tx,"
a15cbba2-8d01-448b-8827-ba904259a1d2,,5548a7fd-13e9-4658-b853-b92406fb356f,3304 Southern Oaks Blvd,"5107, Dallas, TX, 75216",,,,"3304 Southern Oaks Blvd   5107, Dallas, TX, 75216","3304 5107, 75216 blvd dallas, oaks southern tx,"
9c89f6fd-81fe-4f7d-9010-665e005bb516,,5548a7fd-13e9-4658-b853-b92406fb356f,3304 Southern Oaks Blvd,"7108, Dallas, TX, 75216",,,,"3304 Southern Oaks Blvd   7108, Dallas, TX, 75216","3304 7108, 75216 blvd dallas, oaks southern tx,"
fe632b67-97ff-4f43-b4f2-3a5cce695228,,5548a7fd-13e9-4658-b853-b92406fb356f,3304 Southern Oaks Blvd,"9207, Dallas, TX, 75216",,,,"3304 Southern Oaks Blvd   9207, Dallas, TX, 75216","3304 75216 9207, blvd dallas, oaks southern tx,"
8ffd1ea4-da8f-45fa-8ef7-be09d80cd9bc,83d214f7-f846-4c40-a678-0a43086c5940,10ce2520-f333-48f4-b52c-110482d3e139,3305 Todd St,,,,,3305 Todd St,3305 st todd
423f5622-5f80-4c91-86bd-7c56b559a927,83d214f7-f846-4c40-a678-0a43086c5940,10ce2520-f333-48f4-b52c-110482d3e139,3305 Todd St,,Pell City,AL,35125,3305 Todd St Pell City AL,3305 al city pell st todd
e5ee0d45-77e0-4fb4-b578-8d334b32412a,83d214f7-f846-4c40-a678-0a43086c5940,10ce2520-f333-48f4-b52c-110482d3e139,3305 Todd St,1938,Pell City,AL,35125,3305 Todd St Pell City AL 1938,1938 3305 al city pell st todd
c47cb9ca-502c-44a8-bd77-01d0189f5df5,,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3305 Wood Avenue,,,,,3305 Wood Avenue,3305 avenue wood
d0c1e383-6a94-4981-afb6-e5aa72ac94d0,,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3305 Wood Avenue,,,,,3305 Wood Avenue,3305 avenue wood
b5e33fb0-74e9-4ee8-8be1-273844fb50cc,,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3305 Wood Avenue,,,,,3305 Wood Avenue,3305 avenue wood
ab918f13-fc43-4f61-82c2-7db003e0a03f,,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3305 Wood Avenue,,,,,3305 Wood Avenue,3305 avenue wood
04cdf2d5-010c-4f76-82e5-b86461cfb818,,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3305 Wood Avenue,,,,,3305 Wood Avenue,3305 avenue wood
b8347b8a-2b93-4138-97e0-f43c18611437,,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3307 Wood Avenue,,,,,3307 Wood Avenue,3307 avenue wood
1edf5b10-352f-414a-a1f2-509a3ffde12b,,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3307 Wood Avenue,,,,,3307 Wood Avenue,3307 avenue wood
00ddce63-2e89-4049-b167-5539ffcff441,054234ee-fdc9-451f-80f4-d3f5608afb3d,10ce2520-f333-48f4-b52c-110482d3e139,3308 Teton Dr,,,,,3308 Teton Dr,3308 dr teton
4b55405d-2d4a-4950-b42a-c5327774cc85,054234ee-fdc9-451f-80f4-d3f5608afb3d,10ce2520-f333-48f4-b52c-110482d3e139,3308 Teton Dr,,Huntsville,AL,35810,3308 Teton Dr Huntsville AL,3308 al dr huntsville teton
195bca44-0fb4-4d95-a830-1cd1dba4f29b,054234ee-fdc9-451f-80f4-d3f5608afb3d,10ce2520-f333-48f4-b52c-110482d3e139,3308 Teton Dr,,Huntsville,AL,35810,3308 Teton Dr Huntsville AL,3308 al dr huntsville teton
d2cbaa76-8810-4627-abec-33d1d962e516,0c81ef19-6769-4cf5-8c55-688837f4a282,10ce2520-f333-48f4-b52c-110482d3e139,3309  Ave,,,,,3309  Ave,3309 ave
d012dccd-257a-4111-8e52-430038c69ac1,,10ce2520-f333-48f4-b52c-110482d3e139,,,,,,,
94cf71fd-54e0-4b75-a2fb-a98cbced3ef2,9e74e405-48b7-4fe0-b237-ba437e256bb0,10ce2520-f333-48f4-b52c-110482d3e139,,,,,,,
64d6719d-07b5-45f8-9758-24a9bcd4fe0d,0c81ef19-6769-4cf5-8c55-688837f4a282,10ce2520-f333-48f4-b52c-110482d3e139,,,,,,,
1ca5e203-ad95-4d6f-a6e0-9c902e11cf51,0c81ef19-6769-4cf5-8c55-688837f4a282,10ce2520-f333-48f4-b52c-110482d3e139,3309 B,,,,,3309 B,3309 b
7a5dc648-f36e-45b4-b856-40e50c412d2a,0c81ef19-6769-4cf5-8c55-688837f4a282,10ce2520-f333-48f4-b52c-110482d3e139,3309 B,,Bessemer,AL,35020,3309 B Bessemer AL,3309 al b bessemer
1a607027-f838-46cb-8d6e-1767d060dd39,0c81ef19-6769-4cf5-8c55-688837f4a282,10ce2520-f333-48f4-b52c-110482d3e139,3309 B,4427,Bessemer,AL,35020,3309 B Bessemer AL 4427,3309 4427 al b bessemer
46762ce0-9711-4037-968d-1569336ecf17,0c81ef19-6769-4cf5-8c55-688837f4a282,10ce2520-f333-48f4-b52c-110482d3e139,"3309 B, Bessemer AL",,,,35020,"3309 B, Bessemer AL","3309 al b, bessemer"
9c535369-5aad-4a3e-9305-af004812a66c,0c81ef19-6769-4cf5-8c55-688837f4a282,10ce2520-f333-48f4-b52c-110482d3e139,3309 B,,,,,3309 B,3309 b
4ad29447-3d7f-4be4-a8d4-7b4ffa00c50f,,10ce2520-f333-48f4-b52c-110482d3e139,3309 B,,,,,3309 B,3309 b
b11886e4-2d03-4021-b805-b03144e0b0d7,,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3309 Wood Ave,,,,,3309 Wood Ave,3309 ave wood
acb8d5a2-4bb6-4eed-9b97-538ab3225400,,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3309 Wood Ave,,,,,3309 Wood Ave,3309 ave wood
c569a383-a09c-4214-83b7-2a1ff9d8c94c,,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3309 Wood Avenue,,,,,3309 Wood Avenue,3309 avenue wood
ddd03380-0a79-4d95-8834-b6c3ed8136d7,,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3309 Wood Avenue,,,,,3309 Wood Avenue,3309 avenue wood
44d574ed-5355-4759-91ea-1b206590ef93,90bd6d75-9243-4e6a-831e-1722b5083ef4,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3309 Wood Avenue,,,,,3309 Wood Avenue,3309 avenue wood
109f3150-2f30-4b6a-901a-1065f5c49a39,,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,3309 Wood Avenue,,,,,3309 Wood Avenue,3309 avenue wood
c594c403-47c6-4e30-bfac-6c17a4effb50,,a8980a28-d78f-447f-bba4-1715e30c8615,330A Bixel St,"106, Los Angeles, CA, 90026",,,,"330A Bixel St   106, Los Angeles, CA, 90026","106, 330a 90026 angeles, bixel ca, los st"
5fc90a0c-cd80-4de4-a3f9-e4beb2f9dd85,,a8980a28-d78f-447f-bba4-1715e30c8615,330A Bixel St,"209, Los Angeles, CA, 90026",,,,"330A Bixel St   209, Los Angeles, CA, 90026","209, 330a 90026 angeles, bixel ca, los st"
0176dfbc-8ddc-4c30-b2aa-5c2bd80f9199,,685e0d3a-257a-49d4-ba42-cd4ffedb219e,3310 Mt Vernon Ave,1,,,,3310 Mt Vernon Ave   1,1 3310 ave mt vernon
a52abdfe-3cbc-4627-a78e-d3e2cd3d3f10,,685e0d3a-257a-49d4-ba42-cd4ffedb219e,3311 Brooklyndell Ave.,,,,,3311 Brooklyndell Ave.,3311 ave. brooklyndell
01a22dfc-115a-4580-bbf4-0e4b7c79f006,,701addba-6c35-4e98-bb74-267194c36789,3314 Frayser View Dr,,,,,3314 Frayser View Dr,3314 dr frayser view
0888b4da-cda3-4070-aa9d-6cdac237e59a,ce35bf3e-bf16-4811-ac23-2e377dee20d4,701addba-6c35-4e98-bb74-267194c36789,3314 Frayser View Dr,,,,,3314 Frayser View Dr,3314 dr frayser view
5152c28e-7ad7-417b-b766-0fee423b36d7,40612d39-c83f-42d0-bf97-c3770f54dde4,10ce2520-f333-48f4-b52c-110482d3e139,3314 Tamera Ave,,,,,3314 Tamera Ave,3314 ave tamera
d9453350-0bcf-4f00-bcc2-d92bdc34799c,40612d39-c83f-42d0-bf97-c3770f54dde4,10ce2520-f333-48f4-b52c-110482d3e139,3314 Tamera Ave,,Tuscaloosa,AL,35401,3314 Tamera Ave Tuscaloosa AL,3314 al ave tamera tuscaloosa
796a2921-f5ac-40e2-b4c1-fdec3191559d,40612d39-c83f-42d0-bf97-c3770f54dde4,10ce2520-f333-48f4-b52c-110482d3e139,3314 Tamera Ave,,Tuscaloosa,AL,35401,3314 Tamera Ave Tuscaloosa AL,3314 al ave tamera tuscaloosa
2a5ac328-8e6d-4ade-8385-3d4fe37b4770,627da432-f26e-46ac-b38f-0c4bc136a7c2,a7807901-3c51-482f-be4f-145ab6971dfb,3322 Hudson St,,,,,3322 Hudson St,3322 hudson st
0a20a824-5b74-4600-954d-6a6766fbd05d,627da432-f26e-46ac-b38f-0c4bc136a7c2,a7807901-3c51-482f-be4f-145ab6971dfb,3322 Hudson St,,,,,3322 Hudson St,3322 hudson st
8bd2c6a7-ca2b-4493-9d9c-cfc8d8f7e09f,627da432-f26e-46ac-b38f-0c4bc136a7c2,a7807901-3c51-482f-be4f-145ab6971dfb,3322 Hudson St,,Baltimore,MD,21224,3322 Hudson St Baltimore MD,3322 baltimore hudson md st
e86f7092-95ba-45b1-a7f8-56d2c2f9842b,627da432-f26e-46ac-b38f-0c4bc136a7c2,a7807901-3c51-482f-be4f-145ab6971dfb,3322 Hudson Street,,,,,3322 Hudson Street,3322 hudson street
8c62e068-a980-4c7f-b282-316e81b9db4d,,685e0d3a-257a-49d4-ba42-cd4ffedb219e,3328 Scotch Moss Ln,1,,,,3328 Scotch Moss Ln   1,1 3328 ln moss scotch
1569b6bd-435f-4f6b-aa51-f80b780e405e,bc5e6400-d7e6-4c81-87bd-e9091037f5da,685e0d3a-257a-49d4-ba42-cd4ffedb219e,3328 Scotch Moss Ln,1,,,,3328 Scotch Moss Ln   1,1 3328 ln moss scotch
8a6ea1bb-5093-44e1-a2a0-b398f294e69e,12e658a6-6be9-444e-a8f4-0fc7e46332aa,685e0d3a-257a-49d4-ba42-cd4ffedb219e,3330 Scotch Moss Lane,3330 Scotch Moss Ln,,,,3330 Scotch Moss Lane   3330 Scotch Moss Ln,3330 lane ln moss scotch
ee6296ce-0e36-4fbf-9335-91f4b50b1752,12e658a6-6be9-444e-a8f4-0fc7e46332aa,685e0d3a-257a-49d4-ba42-cd4ffedb219e,3330 Scotch Moss Ln,,,,,3330 Scotch Moss Ln,3330 ln moss scotch
2dfb6190-0a81-4854-8542-11fa890b4865,12e658a6-6be9-444e-a8f4-0fc7e46332aa,685e0d3a-257a-49d4-ba42-cd4ffedb219e,3330 Scotch Moss Ln,,,,,3330 Scotch Moss Ln,3330 ln moss scotch
591293c2-a508-4789-a1ac-46a331fb6348,,685e0d3a-257a-49d4-ba42-cd4ffedb219e,3332 Scotch Moss Lane,3332 Scotch Moss Ln,,,,3332 Scotch Moss Lane   3332 Scotch Moss Ln,3332 lane ln moss scotch
9bd8c35d-51d9-4119-a82d-bf40ba74f9e6,3f5f2779-4460-42c7-92d0-6cb03bbc7274,685e0d3a-257a-49d4-ba42-cd4ffedb219e,3332 Scotch Moss Lane,3332 Scotch Moss Ln,,,,3332 Scotch Moss Lane   3332 Scotch Moss Ln,3332 lane ln moss scotch
2ba1b440-2645-470b-81c0-04ea6b1e74ac,3f5f2779-4460-42c7-92d0-6cb03bbc7274,685e0d3a-257a-49d4-ba42-cd4ffedb219e,3332 Scotch Moss Ln,,,,,3332 Scotch Moss Ln,3332 ln moss scotch
64ad5083-d334-4016-8026-abc4ba39b355,3f5f2779-4460-42c7-92d0-6cb03bbc7274,685e0d3a-257a-49d4-ba42-cd4ffedb219e,3332 Scotch Moss Ln,,,,,3332 Scotch Moss Ln,3332 ln moss scotch
a94ddfe8-4682-47f3-a45f-2ab9beed8a00,b61c3345-ebaa-4218-a9af-4a15f5c89656,685e0d3a-257a-49d4-ba42-cd4ffedb219e,3340 Scotch Moss Lane,3340 Scotch Moss Ln,,,,3340 Scotch Moss Lane   3340 Scotch Moss Ln,3340 lane ln moss scotch
e1609534-e077-4661-8cbc-98d92918e197,b61c3345-ebaa-4218-a9af-4a15f5c89656,685e0d3a-257a-49d4-ba42-cd4ffedb219e,3340 Scotch Moss Ln,,,,,3340 Scotch Moss Ln,3340 ln moss scotch
