name,street_address,unit,city,state,zipcode,type,property_id,team_id
1880 Pinedale Ave,1880 Pinedale Ave,,Memphis,TN,38127,House,535a955a-d1be-4441-8312-1148ad653a3a,701addba-6c35-4e98-bb74-267194c36789
1880 Pinedale,1880 Pinedale,,Memphis,TN,38127,House,d0849885-dcce-4b51-ac62-d6330a09f506,701addba-6c35-4e98-bb74-267194c36789
3061 Ultragreen Lane,3061 Ultragreen Lane,,Lakeland,TN,38002,House,1ab50df0-1d67-46c5-84ed-d5d8b7a7cb1a,701addba-6c35-4e98-bb74-267194c36789
3490 Ardmore,3490 Ardmore,,Memphis,TN,38127,House,a2e88367-7f0d-4511-86f5-76a132c7e88a,701addba-6c35-4e98-bb74-267194c36789
1091 Nolan Ln,1091 Nolan Ln,,Cordova,TN,38018,House,280daecf-ece8-4f73-8008-55dc2b8a85a3,701addba-6c35-4e98-bb74-267194c36789
3822 Denver St,3822 Denver St,,Memphis,TN,38127,House,b6b11273-071c-4cb7-a18a-cf06c170e940,701addba-6c35-4e98-bb74-267194c36789
6801 Shorey Ln,6801 Shorey Ln,,Cordova,TN,38018,House,de7ed8c9-0d06-4050-abdc-6ce0ebd869c1,701addba-6c35-4e98-bb74-267194c36789
2294 Kindlewood Dr,2294 Kindlewood Dr,,Southaven,MS,38672,House,74ccb95e-5aad-4326-846d-5dbf325185e9,701addba-6c35-4e98-bb74-267194c36789
1444 Weymouth St,1444 Weymouth St,,Memphis,TN,38108,House,9a901af7-67b5-4f75-bf62-fa10e3e0a709,701addba-6c35-4e98-bb74-267194c36789
7314 Double Springs Cv,7314 Double Springs Cv,,Memphis,TN,38125,House,b9904ef5-bc15-4b77-9be5-444c57155246,701addba-6c35-4e98-bb74-267194c36789
3490 Ardmore St,3490 Ardmore St,,Memphis,TN,38127,House,32188c67-8acb-4e07-99d2-07a95d746dab,701addba-6c35-4e98-bb74-267194c36789
10040 Nolton Circle,10040 Nolton Circle,,Cordova,TN,38016,House,e3280605-fb74-42f9-9ebe-e86265b050b0,701addba-6c35-4e98-bb74-267194c36789
5058 Bowdoin Dr.,5058 Bowdoin Dr,,Memphis,TN,38127,House,6d889be8-a226-4cf0-84c3-15bd0222382e,701addba-6c35-4e98-bb74-267194c36789
1369 Marcia Road,1369 Marcia Rd,,Memphis,TN,38117,House,cbdcbc78-1b96-47fe-8506-e8a27f3d4111,701addba-6c35-4e98-bb74-267194c36789
1490 Beaver Trail Dr.,1490 Beaver Trail Dr,,Cordova,TN,38018,House,ae39bbcc-a35b-419a-acbc-65c21dd4de6d,701addba-6c35-4e98-bb74-267194c36789
4615 Verne Road,4615 Verne Rd,,Memphis,TN,38117,House,2bc1af30-f619-402f-b0eb-7fbc9deac4a4,701addba-6c35-4e98-bb74-267194c36789
7567 Coral Meadow Drive,7567 Coral Meadow Dr,,Southaven,MS,38671,House,7e4fe414-ee3f-4ccd-bd79-94b54bfd5f48,701addba-6c35-4e98-bb74-267194c36789
295 Glencoe Road,295 Glencoe Rd,,Memphis,TN,38109,House,d7b279c8-5b89-4d76-88de-1279e8a033b1,701addba-6c35-4e98-bb74-267194c36789
5674 Orange Tulip Cove,5674 Orange Tulip Cove,,Memphis,TN,38135,House,93f410d8-891c-4ee7-b4af-26d283a0f8ba,701addba-6c35-4e98-bb74-267194c36789
45 Builders Way,45 Builders Way,,Memphis,TN,38109,House,17e998b3-ea6d-4d28-84e1-7c09f80eb955,701addba-6c35-4e98-bb74-267194c36789
615 Houston,615 Houston,,Memphis,TN,38111,House,0a9079f9-0f90-4787-9d65-e5793bc57049,701addba-6c35-4e98-bb74-267194c36789
11861 Bridal Lane,11861 Bridal Lane,,Arlington,TN,38002,House,4a318b16-6e8f-47cd-b6b8-39df509cbc73,701addba-6c35-4e98-bb74-267194c36789
7323 Appling Ridge,7323 Appling Ridge,,Cordova,TN,38018,House,f09d40b3-de85-4f81-8aa9-5ee60984e235,701addba-6c35-4e98-bb74-267194c36789
8452 Creek Front,8452 Creek Front,,Cordova,TN,38016,House,a290fcaf-62e0-45da-83d7-92529fbcd416,701addba-6c35-4e98-bb74-267194c36789
975 Patterson Cove,975 Patterson Cove,,Memphis,TN,38111,House,53972011-94c7-4055-abef-aac412ad2752,701addba-6c35-4e98-bb74-267194c36789
695 Watson St,695 Watson St,,Memphis,TN,38111,House,4b9a012c-a15f-4280-9bce-6fff7eec1dec,701addba-6c35-4e98-bb74-267194c36789
6496 Amberwood Cv,6496 Amberwood Cv,,Memphis,TN,38141,House,2cbcc22e-e7b7-4248-ae66-d1205861b2cb,701addba-6c35-4e98-bb74-267194c36789
3432 Castleman St,3432 Castleman St,,Memphis,TN,38118,House,ce1baff2-fa41-487f-ae2e-afdcc3214599,701addba-6c35-4e98-bb74-267194c36789
4450 Tena Dr,4450 Tena Dr,,Memphis,TN,38128,House,f1e34e14-6374-447a-a789-955d1c692d86,701addba-6c35-4e98-bb74-267194c36789
3927 Votive Drive,3927 Votive Dr,,Memphis,TN,38127,House,7b12b139-0a97-47a9-a042-f48facde26ae,701addba-6c35-4e98-bb74-267194c36789
1187 Vance Ave.,1187 Vance Ave,,Memphis,TN,38104,House,f152e8a2-bd05-4f14-81c4-8e3d53aee083,701addba-6c35-4e98-bb74-267194c36789
424 Deerskin Drive,424 Deerskin Dr,,Memphis,TN,38109,House,4d7f0ce1-a097-40eb-8622-97e5a15e7cf4,701addba-6c35-4e98-bb74-267194c36789
7863 Terry Franklin Drive,7863 Terry Franklin Dr,,Bartlett,TN,38133,House,452c0118-51a3-4136-924e-42d741aa35c0,701addba-6c35-4e98-bb74-267194c36789
1837 Danville Road,1837 Danville Rd,,Memphis,TN,38117,House,756dded1-74df-44d1-b822-1925dda36f65,701addba-6c35-4e98-bb74-267194c36789
1496 Beaver Trail Drive,1496 Beaver Trail Dr,,Cordova,TN,38016,House,20196fb2-0b15-4e04-a837-692bff2b9f4a,701addba-6c35-4e98-bb74-267194c36789
2769 W Hickory Bluff,2769 W Hickory Bluff,,Memphis,TN,38128,House,2dffa85a-a65c-4a2e-958f-a2ebc57f2b82,701addba-6c35-4e98-bb74-267194c36789
1332 Broadstone Ln,1332 Broadstone Ln,,Cordova,TN,38016,House,2a430c5a-45a9-4f38-9284-9c68d3951bd3,701addba-6c35-4e98-bb74-267194c36789
2190 Aberdeen Avenue,2190 Aberdeen Avenue,,Memphis,TN,38127,House,e83cde7c-adda-47ad-bb33-5da3d4ee5a2b,701addba-6c35-4e98-bb74-267194c36789
10392 Cottage Oaks Dr,10392 Cottage Oaks Dr,,Cordova,TN,38016,House,c8ad6c76-d0da-4faf-8009-4b7bfd2b2b8f,701addba-6c35-4e98-bb74-267194c36789
3190 Douglass Ave,3190 Douglass Ave,,Memphis,TN,38111,House,53c31e82-c4f9-4a2e-858e-571f6fd89b58,701addba-6c35-4e98-bb74-267194c36789
1324 Island Shore Dr,1324 Island Shore Dr,,Memphis,TN,38103,House,9b2e0a0e-fdd2-4cdc-bb36-d5e547c8c1dc,701addba-6c35-4e98-bb74-267194c36789
7751 Macon Rd,7751 Macon Rd,,Cordova,TN,38018,House,193f1b99-1af1-41dc-a70d-2e56836476c6,701addba-6c35-4e98-bb74-267194c36789
1955 Mount Badon Ln,1955 Mount Badon Ln,,Cordova,TN,38016,House,797237e5-7e60-4788-904c-083a6d5dec6b,701addba-6c35-4e98-bb74-267194c36789
7009 Crestridge Rd,7009 Crestridge Rd,,Memphis,TN,38119,House,c15dc83f-ab17-4fbe-8aeb-e61b90a02ecc,701addba-6c35-4e98-bb74-267194c36789
3194 University St,3194 University St,,Memphis,TN,38127,House,849f792e-20e4-4624-8da0-de3dac062c6e,701addba-6c35-4e98-bb74-267194c36789
7944 Anne's Cir,7944 Anne's Cir,,Cordova,TN,38018,House,63d91272-2d1e-4eb5-8719-c7990ff504b6,701addba-6c35-4e98-bb74-267194c36789
3292 Denver St,3292 Denver St,,Memphis,TN,38127,House,85b32689-a88d-48bb-ab07-fb7d7d8eff7f,701addba-6c35-4e98-bb74-267194c36789
2639 Mirror Ave,2639 Mirror Ave,,Memphis,TN,38127,House,201d1df6-0161-4356-810f-a074a24c3318,701addba-6c35-4e98-bb74-267194c36789
2728 Breezy Ridge Tr,2728 Breezy Ridge Tr,,Cordova,TN,38016,House,f1aab804-ba50-4658-862d-278a2a131df3,701addba-6c35-4e98-bb74-267194c36789
5134 Will Fall Rd,5134 Will Fall Rd,,Arlington,TN,38002,House,0bac0c65-808f-43ba-bd72-975ff0488a40,701addba-6c35-4e98-bb74-267194c36789
2535 Union Ave,2535 Union Ave,,Memphis,TN,38112,House,469a1b9d-511e-48d2-a39c-0c74fe8d58dc,701addba-6c35-4e98-bb74-267194c36789
855 Hilton Street,855 Hilton St,,Memphis,TN,38114,House,04902b68-7751-49dc-8538-54d3a39107dc,701addba-6c35-4e98-bb74-267194c36789
4226 Cedartree Dr.,4226 Cedartree Dr,,Memphis,TN,38141,House,fe5c8de1-d829-4db4-86ae-69e3a82104d2,701addba-6c35-4e98-bb74-267194c36789
722 Loeb St.,722 Loeb St,,Memphis,TN,38111,House,f053feaf-8194-4e59-8ee3-26dbaa05e19c,701addba-6c35-4e98-bb74-267194c36789
1773 Greenview Cir.,1773 Greenview Cir,,Memphis,TN,38108,House,2d9a59da-2fb7-4c40-9168-65d9b675ebb2,701addba-6c35-4e98-bb74-267194c36789
4574 Dunn Ave,4574 Dunn Ave,,Memphis,TN,38117,House,52166767-1614-4a84-84fe-70df5f8b95f5,701addba-6c35-4e98-bb74-267194c36789
1013 Coolidge Cv.,1013 Coolidge Cv,,Cordova,TN,38018,House,55ffbb51-33dc-41ed-9549-ad133cf3683e,701addba-6c35-4e98-bb74-267194c36789
4432 Sunny View Dr.,4432 Sunny View Dr,,Memphis,TN,38127,House,4d53a695-aac9-4576-8159-395adf93200e,701addba-6c35-4e98-bb74-267194c36789
7761 Cross Village Dr.,7761 Cross Village Dr,,Germantown,TN,38138,House,948207f4-eb39-4264-a33b-4b34cf8c0f8d,701addba-6c35-4e98-bb74-267194c36789
5802 Lake Port Drive,5802 Lake Port Dr,,Millington,TN,38053,House,40a44d9c-d66c-4e4f-8037-d43690d71e8b,701addba-6c35-4e98-bb74-267194c36789
424 North Graham Street,424 N Graham St,,Memphis,TN,38122,House,675e5bec-8625-4ca7-b9d9-a9b4c951475c,701addba-6c35-4e98-bb74-267194c36789
8168 Harley Street,8168 Harley St,,Cordova,TN,38106,House,bdd4f904-e719-4228-b2e3-d51312eb4bf6,701addba-6c35-4e98-bb74-267194c36789
2047 Warren Street,2047 Warren St,,Memphis,TN,38106,House,a3a3807f-1820-405d-ad19-a92c9192d546,701addba-6c35-4e98-bb74-267194c36789
1037 Wingfield Road,1037 Wingfield Rd,,Memphis,TN,38122,House,5f11b226-5baf-42fc-85cf-b6e2e0dfa760,701addba-6c35-4e98-bb74-267194c36789
777 Eva St.,777 Eva St,,Memphis,TN,38112,House,059a410a-ffec-4e45-b31e-3b34d2c02e68,701addba-6c35-4e98-bb74-267194c36789
7739 Lipscomb Drive,7739 Lipscomb Dr,,Memphis,TN,38125,House,c1911c5b-6678-4c8f-91cc-b6e5a7d9a588,701addba-6c35-4e98-bb74-267194c36789
636 Frayser Drive,636 Frayser Dr,,Memphis,TN,38127,House,f5d41ae4-7a3e-4840-a76b-faf225fed9c2,701addba-6c35-4e98-bb74-267194c36789
6388 Ashton Road,6388 Ashton Rd,,Memphis,TN,38134,House,b5c65534-1556-4e78-8ee1-ab579df4279d,701addba-6c35-4e98-bb74-267194c36789
10127 Cross Valley Drive,10127 Cross Valley Dr,,Cordova,TN,38016,House,687981c3-d251-4def-b083-fe5f45e86ac8,701addba-6c35-4e98-bb74-267194c36789
10009 Houston Birch Drive,10009 Houston Birch Dr,,Cordova,TN,38016,House,b93cc5d2-d1a8-4430-bbd0-b4ea6a126333,701addba-6c35-4e98-bb74-267194c36789
1353 Garden Road,1353 Garden Rd,,Memphis,TN,38134,House,364eb720-072e-4028-8315-bdd7e5520246,701addba-6c35-4e98-bb74-267194c36789
3824 Windermere Road,3824 Windermere Rd,,Memphis,TN,38128,House,25497530-1efe-4149-9af4-eddde874a085,701addba-6c35-4e98-bb74-267194c36789
1944 Wellons Avenue,1944 Wellons Avenue,,Memphis,TN,38127,House,e96f8228-d476-4dac-85c9-667d1ed2b5d4,701addba-6c35-4e98-bb74-267194c36789
1393 McMillan St,1393 McMillan St,,Memphis,TN,38106,House,1b3b363b-af60-4341-b56e-93dff7022e61,701addba-6c35-4e98-bb74-267194c36789
1469 Lyndale Avenue,1469 Lyndale Avenue,,Memphis,TN,38107,House,c216394b-2bec-4260-9f24-ae407067651a,701addba-6c35-4e98-bb74-267194c36789
4309 Startouch Cove,4309 Startouch Cove,,Memphis,TN,38141,House,3096985a-cc54-440f-bb97-d7e0266c0f64,701addba-6c35-4e98-bb74-267194c36789
7770 Shadowland Dr.,7770 Shadowland Dr,,Memphis,TN,38125,House,ff99d351-885a-4fed-b085-baeb6fb5a081,701addba-6c35-4e98-bb74-267194c36789
6030 Cottage Hills Street,6030 Cottage Hills St,,Millington,TN,38053,House,b2bffcc9-b092-4fc4-a909-226c97eee520,701addba-6c35-4e98-bb74-267194c36789
3608 Walnut Grove Road,3608 Walnut Grove Rd,,Memphis,TN,38111,House,a9f487a0-fa9f-4751-b6f6-86562b5ec842,701addba-6c35-4e98-bb74-267194c36789
3848 Overton Crossing Street,3848 Overton Crossing St,,Memphis,TN,38127,House,caa856cb-f85f-4757-8c7b-0cc6239e6d8e,701addba-6c35-4e98-bb74-267194c36789
1113 North Parkway,1113 North Parkway,,Memphis,TN,38105,House,083b1974-fb19-4d89-99c3-6690cbbf06e0,701addba-6c35-4e98-bb74-267194c36789
1111 North Parkway 3 unit 3,1111 North Parkway 3,3,Memphis,TN,38105,Apartment,02f01588-b132-4d2e-bfe8-a2b8ada8ccff,701addba-6c35-4e98-bb74-267194c36789
3938 Brennan Dr.,3938 Brennan Dr,,Memphis,TN,38122,House,81247be2-ce3e-4557-bd82-e91f5e79a652,701addba-6c35-4e98-bb74-267194c36789
4987 Leven Road,4987 Leven Rd,,Memphis,TN,38118,House,164f5f78-00ae-4c1e-8ab3-d112acfe9c32,701addba-6c35-4e98-bb74-267194c36789
616 E. Dempster Ave,616 E. Dempster Ave,,Memphis,TN,38106,House,4889fed5-c8f8-4f38-a230-9f913afe7fe9,701addba-6c35-4e98-bb74-267194c36789
3244 Southern Ave,3244 Southern Ave,,Memphis,TN,38111,House,ac9bc2a4-1eec-4efd-bd4c-b8e66216030c,701addba-6c35-4e98-bb74-267194c36789
4325 Willow Park Cove,4325 Willow Park Cove,,Memphis,TN,38141,House,c8f2f19d-8029-42a0-bf80-cc39dcb2e81b,701addba-6c35-4e98-bb74-267194c36789
3907 Summer Breeze Cove,3907 Summer Breeze Cove,,Memphis,TN,38125,House,452c51ea-aaf9-461a-a96d-72a7ac963f51,701addba-6c35-4e98-bb74-267194c36789
8488 Wolf Valley Lane,8488 Wolf Valley Lane,,Bartlett,TN,38133,House,d34d82ba-c859-4271-ac2f-fc986487a217,701addba-6c35-4e98-bb74-267194c36789
4575 Spring Glen Dr,4575 Spring Glen Dr,,Memphis,TN,38128,House,047d2f5c-234d-420a-8d9d-928b24650e29,701addba-6c35-4e98-bb74-267194c36789
8610 Dena Cove W.,8610 Dena Cove W,,Cordova,TN,38018,House,218b3559-4c1b-4417-a3d2-c6e6ac020144,701addba-6c35-4e98-bb74-267194c36789
3657 Bison St.,3657 Bison St,,Memphis,TN,38109,House,dcc219a2-e0a9-4abd-882b-fe21fd1830f8,701addba-6c35-4e98-bb74-267194c36789
6054 Chester St.,6054 Chester St,,Arlington,TN,38002,House,ffb5d945-1159-406c-a150-6675cc7dbc87,701addba-6c35-4e98-bb74-267194c36789
2827 Sonora Drive No 2 2 unit 2,2827 Sonora Drive No 2 2,2,Memphis,TN,38115,Apartment,be208d39-a737-46fb-be33-92f82a3f0282,701addba-6c35-4e98-bb74-267194c36789
2003 Peabody Ave,2003 Peabody Ave,,Memphis,TN,38104,House,abfa8368-5e89-456c-a57c-7905821bc024,701addba-6c35-4e98-bb74-267194c36789
2724 Green Turtle Tr,2724 Green Turtle Tr,,Cordova,TN,38016,House,f3f22972-a6f4-4d81-86a6-0ef5cf8f7249,701addba-6c35-4e98-bb74-267194c36789
9125 Cinderhill Cv E,9125 Cinderhill Cv E,,Cordova,TN,38016,House,a520a248-321f-486a-bceb-33bf1b62e192,701addba-6c35-4e98-bb74-267194c36789
716 N Belvedere Blvd,716 N Belvedere Blvd,,Memphis,TN,38107,House,6744b381-dd33-4182-a362-5b6a38679ae7,701addba-6c35-4e98-bb74-267194c36789
3957 Grahamdale Circle unit Unit B,3957 Grahamdale Circle,Unit B,Memphis,TN,38122,Apartment,ab02409c-5d64-4c71-94a2-f9f55c85ab5a,701addba-6c35-4e98-bb74-267194c36789
6817 Mikayla Ln,6817 Mikayla Ln,,Cordova,TN,38018,House,1956182d-e673-456f-b21b-f5c72dd53432,701addba-6c35-4e98-bb74-267194c36789
583 North Fifth Street,583 N Fifth St,,Memphis,TN,38105,House,9510d451-af05-4c1d-9fec-c6a30af4fd76,701addba-6c35-4e98-bb74-267194c36789
2583 Malone Ave.,2583 Malone Ave,,Memphis,TN,38114,House,1723c3a7-1600-4c5c-b7b0-8813201d61db,701addba-6c35-4e98-bb74-267194c36789
801 Bowen Circle,801 Bowen Circle,,Memphis,TN,38122,House,03a7ad16-7118-414d-b82e-27758f7ab929,701addba-6c35-4e98-bb74-267194c36789
1202 South La Jolla Avenue,1202 South La Jolla Avenue,,Los Angeles,CA,90035,,1a42d7fb-38a9-482b-95fc-0a16b0cf0fa1,5196b3f9-ebe6-4c53-ae2f-259dc4463b86
Duke,7581 Warner Avenue,J,Huntington Beach,CA,92647,,0a8d0bb7-7e94-4465-8aac-1fa324ce7dc2,5196b3f9-ebe6-4c53-ae2f-259dc4463b86
"Walnut Unit B, CM",169 Walnut St,Unit B,Costa Mesa,CA,92627,Apartment,2409cc7e-d16f-4ac6-89b8-34f9152e5090,5196b3f9-ebe6-4c53-ae2f-259dc4463b86
"Walnut Ave, LB",1408 Walnut Avenue,D,Long Beach,CA,90813,Apartment,0c92cce9-a475-462e-9c8f-b131e547afd1,5196b3f9-ebe6-4c53-ae2f-259dc4463b86
Aruba,3865 Aruba Circle,,Huntington Beach,CA,92649,Townhouse,acf694de-17ce-458a-8310-0d0c6050d899,5196b3f9-ebe6-4c53-ae2f-259dc4463b86
Maplewood,18647 Maplewood Cir,,Huntington Beach,CA,92646,Townhouse,295fd1e6-0950-4c3b-bfb0-78861b688ebf,5196b3f9-ebe6-4c53-ae2f-259dc4463b86
Ren Cir Unit A,1971 Ren Circle,A,Tustin,CA,92780,Apartment,e41846af-c9c0-479e-9d1b-c4051fe26afc,5196b3f9-ebe6-4c53-ae2f-259dc4463b86
Watermarke,3269 Watermarke Place,,Irvine,CA,92612,,f05520cc-ab9e-44af-bdf6-d79fdb5a86b6,5196b3f9-ebe6-4c53-ae2f-259dc4463b86
Balboa,1127 Balboa Blvd,Unit A,Newport Beach,CA,92661,,1c7ac23d-9284-4c40-a272-52d8a7618286,5196b3f9-ebe6-4c53-ae2f-259dc4463b86
MRV Shalimar Unit 3,625 Shalimar Drive,3,Costa Mesa,CA,92627,Apartment,b14aa0bc-bde0-43f7-bbe9-762d9fb51bee,5196b3f9-ebe6-4c53-ae2f-259dc4463b86
Dogwood,2152 Dogwood Rd,,Tustin,CA,92780,Townhouse,fe585e40-b0f3-4737-9a66-e7bed0256b6f,5196b3f9-ebe6-4c53-ae2f-259dc4463b86
Orange Unit D,1893 Orange Avenue,D,Costa Mesa,CA,92627,,2ded2bb1-acf3-412d-ab14-bf625081a3bb,5196b3f9-ebe6-4c53-ae2f-259dc4463b86
"2217 NW 114th St, Oklahoma City, OK, 73120",2217 Northwest 114th Street,,Oklahoma City,OK,73120,,d96b8056-af1b-405c-9b71-8878d20b1595,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"2817 Windsor Forrest Ct, College Park, GA, 30349",2817 Windsor Forrest Court,,College Park,GA,30349,,0c566f7b-6b65-4040-adb4-95ab350516b9,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"6838 Crestridge St, Houston, TX, 77033",6838 Crestridge Street,,Houston,TX,77033,,f1fec9fd-c7a5-4de2-be0e-4bf74d63f15a,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"927 Byron Dr SW, Atlanta, GA, 30310",927 Byron Drive Southwest,,Atlanta,GA,30310,House,c53771f8-7794-4328-bdc1-1a23f559fa9b,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"1014 Dolly Wright St, Houston, TX, 77088",1014 Dolly Wright Street,,Houston,TX,77088,House,27e6f42b-75ae-46ab-9b3f-e9074a9f091b,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"3408 Oak Grove Dr, Midwest City, OK, 73110",3408 Oak Grove Drive,,Midwest City,OK,73110,,f9c58d0e-d2a7-45b2-af2c-221251d70071,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"13331 Villagrove Dr, Houston, TX 77049",13331 Villagrove Drive,,Houston,TX,77049,House,af72102b-dfca-45c2-b0ca-5d939e20173e,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"3000 Wilkes Plantation Dr, Douglasville, GA, 30135",3000 Wilkes Plantation Drive,,Douglasville,GA,30135,House,3e29d46a-a826-423c-9433-8e6decd4ada8,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"857 Ross Rd, Columbus, OH, 43213",857 Ross Rd,,Columbus,OH,43213,House,74d2db5e-44e3-41a2-b1a0-28d110c3fcf9,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"4969 E Ridge Creek Dr, Houston, TX, 77053",4969 East Ridge Creek Drive,,Houston,TX,77053,House,c6dd1e20-00d3-4396-b536-872b0ba58a5b,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"9150 Pembrook St, Houston, TX, 77016",9150 Pembrook Street,,Houston,TX,77016,House,d02fa54e-25a4-4bfc-a033-88287e6c7d74,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"2025 N Ave NW, Atlanta, GA, 30318",2025 North Avenue Northwest,,Atlanta,GA,30318,,5d8b156b-1e6f-4d40-8dfb-5d8fa132dfe5,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"709 E Dallas St, Mansfield, TX, 76063",709 East Dallas Street,,Mansfield,TX,76063,House,926b985a-d4b3-4de3-a1bc-6a97b836a9b9,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"4423 McCleester Dr, Spring, TX, 77373",4423 McCleester Dr,,Spring,TX,77373,House,58c5cf3c-9571-4659-b085-2a7566d55d4c,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"4461 Clement Dr SW, Atlanta, GA, 30331",4461 Clement Drive Southwest,,Atlanta,GA,30331,House,97f8b55a-ecf6-4645-aa62-741c7babc715,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"4420 Valence Dr, Cincinnati, OH, 45238",4420 Valence Drive,,Cincinnati,OH,45238,House,89adc368-4e73-4194-9b2e-d7d65288e880,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"1110 Overhill Dr, Cleburne, TX, 76033",1110 Overhill Drive,,Cleburne,TX,76033,House,ebd3015c-c3a1-43fb-b61c-f28b9db89b7d,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"25810 Mill Pond Ln, Spring, TX, 77373",25810 Mill Pond Lane,,Spring,TX,77373,House,7952badc-ad39-446a-828b-b950d6d7a6f3,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"2892 N 24th Ave, Milton, FL 32583",2892 N 24th Ave,,Milton,FL,32583,House,660ae18b-af06-4c6e-93b7-595f6679a109,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"3508 Pine Forest Dr SE, Atlanta, GA, 30354",3508 Pine Forest Drive Southeast,,Atlanta,GA,30354,House,717be74b-968e-40d8-b00a-3fb43dc36357,3a45cc04-79e0-4b81-9742-ca5cad59fe23
12245 Lemon Ridge Ln,12245 Lemon Ridge Lane,,Houston,TX,77035,,7343c08d-de93-424e-b672-31b9d264c7b1,3a45cc04-79e0-4b81-9742-ca5cad59fe23
15327 N Silver Green Dr,15327 North Silver Green Drive,,Houston,TX,77530,,8a797175-cc2f-4b6a-8a35-ba8b1fbd93c7,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"1305 4th St, Rosenberg, TX, 77471",1305 4th Street,,Rosenberg,TX,77471,House,4327c248-828b-4614-84ba-d173c24cfb58,3a45cc04-79e0-4b81-9742-ca5cad59fe23
1334 Macclesby Lane,1334 Macclesby Lane,,Channelview,TX,77530,House,a6008b35-d38a-4ec5-a747-3c3d58556841,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"6419 Belarbor St, Houston, TX, 77087",6419 Belarbor Street,,Houston,TX,77087,House,c7bb4c80-8597-4650-95a6-74f1c16bfb7b,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"419 Pamela Dr, Baytown, TX, 77521",419 Pamela Drive,,Baytown,TX,77521,House,395c4391-19af-4a4b-8748-e729ffdb7d67,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"217 N Beauregard St, Alvin, TX, 77511",217 North Beauregard Street,,Alvin,TX,77511,House,c58e5dc7-2f30-4287-84fb-2bbe3757df41,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"5405 Southlea St, Houston, TX, 77033",5405 Southlea Street,,Houston,TX,77033,,99aec52a-f4fb-4165-a2b0-21a68eac7f5b,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"1242 Coleman St, Greenville, TX, 75401",1242 Coleman Street,,Greenville,TX,75401,House,d046a838-4904-4b79-957f-41c34241c3ce,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"9830 Cherokee St, Baytown, TX, 77521",9830 Cherokee Street,,Baytown,TX,77521,House,33c58e10-10c3-45d8-b461-0e8baa4db91c,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"6603 Harpers Dr, Richmond, TX 77469",6603 Harpers Drive,,Richmond,TX,77469,House,afe4c0b3-debb-430f-9cea-147372bac56d,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"14403 Bladenboro Dr, Cypress, TX, 77429",14403 Bladenboro Drive,,Cypress,TX,77429,House,6541b246-0c9d-4cba-be5f-d747e765dc0d,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"3289 Mallcreek Ct, Columbus, OH, 43223",3289 Mall Creek Court,,Columbus,OH,43223,House,bbecc9bb-19d8-499a-98b9-012241bad3dd,3a45cc04-79e0-4b81-9742-ca5cad59fe23
6734 Hendon Ln,6734 Hendon Lane,,Houston,TX,77074,House,6dcd3a12-bb69-43a1-bb01-dcaffa413e42,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"1614 N Valley Pkwy, Lewisville, TX, 75077",1614 North Valley Parkway,,Lewisville,TX,75077,House,f09625e9-5db0-4667-a17f-4d1444085b56,3a45cc04-79e0-4b81-9742-ca5cad59fe23
"1954 Saybrook Ct, Jonesboro, GA, 30236",1954 Saybrook Ct,,Jonesboro,GA,30236,House,3bc94a7d-0b3f-4860-a7ed-bd7efa6d972a,3a45cc04-79e0-4b81-9742-ca5cad59fe23
3916 2nd St,3916 2nd St,,Greenville,TX,75401,House,8070e43d-8db0-44e4-9635-4136614ca46d,3a45cc04-79e0-4b81-9742-ca5cad59fe23
15331 Campden Hill Rd,15331 Campden Hill Road,,Houston,TX,77053,House,ded1b55d-43e0-44f4-8b85-78cdde2101e0,3a45cc04-79e0-4b81-9742-ca5cad59fe23
