property_id,team_id,street_part,unit_part,city,state,zipcode,full_address,token_set
3c88575b-7590-4c56-92b4-022af906ef65,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,2A,,,,3834 Glenway Ave   2A,2a 3834 ave glenway
e7cf1995-1c28-49ce-b1b9-5f52bbc9c060,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,2A,,,,3834 Glenway Ave   2A,2a 3834 ave glenway
,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,2B,,,,3834 Glenway Ave   2B,2b 3834 ave glenway
b103c413-8b84-4194-9e5d-9c81a1f65b7b,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,2B,,,,3834 Glenway Ave   2B,2b 3834 ave glenway
3c88575b-7590-4c56-92b4-022af906ef65,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,2B,,,,3834 Glenway Ave   2B,2b 3834 ave glenway
fc5e56f2-e1ba-44da-88f1-052e152d4dd4,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,2B,,,,3834 Glenway Ave   2B,2b 3834 ave glenway
74c1c9db-926a-41c3-bcb8-2c2b40e75e08,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,2B,,,,3834 Glenway Ave   2B,2b 3834 ave glenway
59330c7e-b56d-4721-b2e7-c0b9bc4d6436,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,2B,,,,3834 Glenway Ave   2B,2b 3834 ave glenway
83c06a45-751c-4459-ad6c-dece5b0ffdec,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,2B,,,,3834 Glenway Ave   2B,2b 3834 ave glenway
886ec2e4-264e-4077-8b60-390ed9d66429,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,2B,,,,3834 Glenway Ave   2B,2b 3834 ave glenway
,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,3,,,,3834 Glenway Ave   3,3 3834 ave glenway
b103c413-8b84-4194-9e5d-9c81a1f65b7b,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,3,,,,3834 Glenway Ave   3,3 3834 ave glenway
59330c7e-b56d-4721-b2e7-c0b9bc4d6436,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,3,,,,3834 Glenway Ave   3,3 3834 ave glenway
f0c042fa-6aba-4645-b944-e5ae97f4f1d1,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,3,,,,3834 Glenway Ave   3,3 3834 ave glenway
0fd1f7d3-37dc-47b8-9ec8-b372336e2803,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,3,,,,3834 Glenway Ave   3,3 3834 ave glenway
2c9ddd04-98dd-441a-9029-5066a8230db1,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,3,,,,3834 Glenway Ave   3,3 3834 ave glenway
4f0659ba-f302-4af3-b366-11d65b46c108,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,3,,,,3834 Glenway Ave   3,3 3834 ave glenway
74c1c9db-926a-41c3-bcb8-2c2b40e75e08,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,3,,,,3834 Glenway Ave   3,3 3834 ave glenway
,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,5,,,,3834 Glenway Ave   5,3834 5 ave glenway
3c88575b-7590-4c56-92b4-022af906ef65,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,5,,,,3834 Glenway Ave   5,3834 5 ave glenway
59330c7e-b56d-4721-b2e7-c0b9bc4d6436,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,5,,,,3834 Glenway Ave   5,3834 5 ave glenway
4805acd4-728f-4663-bf28-73613fb48e8e,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,5,,,,3834 Glenway Ave   5,3834 5 ave glenway
b103c413-8b84-4194-9e5d-9c81a1f65b7b,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,5,,,,3834 Glenway Ave   5,3834 5 ave glenway
f0c042fa-6aba-4645-b944-e5ae97f4f1d1,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,5,,,,3834 Glenway Ave   5,3834 5 ave glenway
,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,6,,,,3834 Glenway Ave   6,3834 6 ave glenway
b103c413-8b84-4194-9e5d-9c81a1f65b7b,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,6,,,,3834 Glenway Ave   6,3834 6 ave glenway
83c06a45-751c-4459-ad6c-dece5b0ffdec,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,6,,,,3834 Glenway Ave   6,3834 6 ave glenway
,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,"2A, Cincinnati, OH",,,,"3834 Glenway Ave   2A, Cincinnati, OH","2a, 3834 ave cincinnati, glenway oh"
,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,,Cincinnati,OH,45205,3834 Glenway Ave Cincinnati OH,3834 ave cincinnati glenway oh
,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,,Cincinnati,OH,45205,3834 Glenway Ave Cincinnati OH,3834 ave cincinnati glenway oh
59330c7e-b56d-4721-b2e7-c0b9bc4d6436,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,,Cincinnati,OH,45205,3834 Glenway Ave Cincinnati OH,3834 ave cincinnati glenway oh
b103c413-8b84-4194-9e5d-9c81a1f65b7b,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,,Cincinnati,OH,45205,3834 Glenway Ave Cincinnati OH,3834 ave cincinnati glenway oh
,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,,,,,3834 Glenway Ave,3834 ave glenway
b103c413-8b84-4194-9e5d-9c81a1f65b7b,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,,,,,3834 Glenway Ave,3834 ave glenway
f0c042fa-6aba-4645-b944-e5ae97f4f1d1,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,,,,,3834 Glenway Ave,3834 ave glenway
24558a83-95ff-42e5-b3a4-be01eea9c813,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,,,,,3834 Glenway Ave,3834 ave glenway
b103c413-8b84-4194-9e5d-9c81a1f65b7b,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,,,,,3834 Glenway Ave,3834 ave glenway
,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,,,,,3834 Glenway Ave,3834 ave glenway
b103c413-8b84-4194-9e5d-9c81a1f65b7b,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,,,,,3834 Glenway Ave,3834 ave glenway
,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,,,,,3834 Glenway Ave,3834 ave glenway
,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,,Cincinnati,OH,45205,3834 Glenway Ave Cincinnati OH,3834 ave cincinnati glenway oh
,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,,,,,3834 Glenway Ave,3834 ave glenway
,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave,,,,,3834 Glenway Ave,3834 ave glenway
b103c413-8b84-4194-9e5d-9c81a1f65b7b,9d7b2296-f579-464b-a47d-d62b7532a9e5,,,,,,,
,9d7b2296-f579-464b-a47d-d62b7532a9e5,,,,,,,
,9d7b2296-f579-464b-a47d-d62b7532a9e5,,,,,,,
f0c042fa-6aba-4645-b944-e5ae97f4f1d1,9d7b2296-f579-464b-a47d-d62b7532a9e5,,,,,,,
b103c413-8b84-4194-9e5d-9c81a1f65b7b,9d7b2296-f579-464b-a47d-d62b7532a9e5,,,,,,,
,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave:,,,,,3834 Glenway Ave:,3834 ave: glenway
b103c413-8b84-4194-9e5d-9c81a1f65b7b,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave:,,,,,3834 Glenway Ave:,3834 ave: glenway
59330c7e-b56d-4721-b2e7-c0b9bc4d6436,9d7b2296-f579-464b-a47d-d62b7532a9e5,3834 Glenway Ave:,,,,,3834 Glenway Ave:,3834 ave: glenway
cb4da269-32d5-4dd2-b8a8-733b47b9639e,685e0d3a-257a-49d4-ba42-cd4ffedb219e,3835 Basswood Dr,,,,,3835 Basswood Dr,3835 basswood dr
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,3836 Chair Lift Ln,3BD |,Meridian,ID,83642,3836 Chair Lift Ln Meridian ID 3BD |,3836 3bd chair id lift ln meridian |
530f88f0-4215-4f92-8d27-f9c4f1b9df8d,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,3836 Chair Lift Ln,3BD |,Meridian,ID,83642,3836 Chair Lift Ln Meridian ID 3BD |,3836 3bd chair id lift ln meridian |
19456776-fcd1-488f-a873-1a12c17136f9,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,384 650,2BD | 2BA |,"C, Payson",UT,84651,"384 650 C, Payson UT 2BD | 2BA |","2ba 2bd 384 650 c, payson ut |"
e1fbfe51-f9d5-4547-ace8-444194a64bf2,de209b69-f227-4ae2-b44b-a4df479c4eb3,3843 Barrington St,Barrington St - R 266 R 266,,,,3843 Barrington St   Barrington St - R 266 R 266,- 266 3843 barrington r st
31f47cd8-a211-4e09-9e24-5ba5b249e16e,701addba-6c35-4e98-bb74-267194c36789,3848 Overton Crossing St,,,,,3848 Overton Crossing St,3848 crossing overton st
31f47cd8-a211-4e09-9e24-5ba5b249e16e,9bdcf510-7586-4491-aaf3-b4d5084b34a6,3848 Overton Crossing St,,,,,3848 Overton Crossing St,3848 crossing overton st
31f47cd8-a211-4e09-9e24-5ba5b249e16e,701addba-6c35-4e98-bb74-267194c36789,3848 Overton Crossing St,,,,,3848 Overton Crossing St,3848 crossing overton st
31f47cd8-a211-4e09-9e24-5ba5b249e16e,701addba-6c35-4e98-bb74-267194c36789,3848 Overton Crossing Street,,,,,3848 Overton Crossing Street,3848 crossing overton street
be204761-a44d-44ef-afd2-aceb7388c191,701addba-6c35-4e98-bb74-267194c36789,3848 Overton Crossing Street,,,,,3848 Overton Crossing Street,3848 crossing overton street
,701addba-6c35-4e98-bb74-267194c36789,385 Windemere Loop,,,,,385 Windemere Loop,385 loop windemere
e1089d3c-442e-4a91-a07f-56503b7e5c12,701addba-6c35-4e98-bb74-267194c36789,3850 Ajanders Dr,,,,,3850 Ajanders Dr,3850 ajanders dr
e1089d3c-442e-4a91-a07f-56503b7e5c12,701addba-6c35-4e98-bb74-267194c36789,3850 Ajanders Dr.,,,,,3850 Ajanders Dr.,3850 ajanders dr.
531334c3-9b5c-450e-8db4-fb5c9706b4f6,a8980a28-d78f-447f-bba4-1715e30c8615,3855 Skofstad St,,,,,3855 Skofstad St,3855 skofstad st
47944f09-649d-4893-8208-1de73d3e7220,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,3860 Chair Lift Ln,,,,,3860 Chair Lift Ln,3860 chair lift ln
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,3860 Chair Lift Ln,,,,,3860 Chair Lift Ln,3860 chair lift ln
cab655a5-64c1-496e-ade3-e5d681341e0c,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,3860 Chair Lift Ln,,,,,3860 Chair Lift Ln,3860 chair lift ln
037e5eb2-bb27-4d04-83af-3a63a95a6945,5196b3f9-ebe6-4c53-ae2f-259dc4463b86,3865 Aruba Circle,,Huntington Beach,CA,92649,3865 Aruba Circle Huntington Beach CA,3865 aruba beach ca circle huntington
31f47cd8-a211-4e09-9e24-5ba5b249e16e,701addba-6c35-4e98-bb74-267194c36789,3878 Sybil St,,,,,3878 Sybil St,3878 st sybil
37494d3f-fcd8-42d4-a22b-1e81d84b7c94,701addba-6c35-4e98-bb74-267194c36789,3878 Sybil St,,,,,3878 Sybil St,3878 st sybil
58c59776-5177-43bc-a779-d276f9ca8805,701addba-6c35-4e98-bb74-267194c36789,3878 Sybil St,,,,,3878 Sybil St,3878 st sybil
,701addba-6c35-4e98-bb74-267194c36789,3878 Sybil St,,,,,3878 Sybil St,3878 st sybil
e3f42638-66ac-48bc-84f2-8d8ad5b79c02,701addba-6c35-4e98-bb74-267194c36789,3878 Sybil St,,,,,3878 Sybil St,3878 st sybil
ce35bf3e-bf16-4811-ac23-2e377dee20d4,701addba-6c35-4e98-bb74-267194c36789,3878 Sybil St,,,,,3878 Sybil St,3878 st sybil
e7eca906-d5cb-4664-81ff-507def9c9a1e,701addba-6c35-4e98-bb74-267194c36789,3878 Sybil St,,,,,3878 Sybil St,3878 st sybil
,9bdcf510-7586-4491-aaf3-b4d5084b34a6,3878 Sybil St,,,,,3878 Sybil St,3878 st sybil
37494d3f-fcd8-42d4-a22b-1e81d84b7c94,701addba-6c35-4e98-bb74-267194c36789,3878 Sybil St.,,,,,3878 Sybil St.,3878 st. sybil
ce35bf3e-bf16-4811-ac23-2e377dee20d4,701addba-6c35-4e98-bb74-267194c36789,3878 Sybil St.,,,,,3878 Sybil St.,3878 st. sybil
,701addba-6c35-4e98-bb74-267194c36789,3878 Sybil St.,,,,,3878 Sybil St.,3878 st. sybil
e7eca906-d5cb-4664-81ff-507def9c9a1e,701addba-6c35-4e98-bb74-267194c36789,3878 Sybil St.,,,,,3878 Sybil St.,3878 st. sybil
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,388 650,,,,,388 650,388 650
2703fe92-9cfb-417b-ac34-e2805b01609c,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,388 650,,,,,388 650,388 650
c3c6d4fc-3c18-4819-accd-e5fab488c1d8,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,388 650,,,,,388 650,388 650
19456776-fcd1-488f-a873-1a12c17136f9,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,388 650,,,,,388 650,388 650
896462f8-f011-42b3-acae-0fb0fc139832,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,388 650,,,,,388 650,388 650
,701addba-6c35-4e98-bb74-267194c36789,3884 Glencoe Dr,,,,,3884 Glencoe Dr,3884 dr glencoe
,701addba-6c35-4e98-bb74-267194c36789,3884 Glencoe Drive,,,,,3884 Glencoe Drive,3884 drive glencoe
9985db54-595b-4293-b551-1f61230554ac,701addba-6c35-4e98-bb74-267194c36789,3884 Glencoe Drive,,,,,3884 Glencoe Drive,3884 drive glencoe
,9d7b2296-f579-464b-a47d-d62b7532a9e5,3901 Herron Ave,"2, Cincinnati, OH, 45223",,,,"3901 Herron Ave   2, Cincinnati, OH, 45223","2, 3901 45223 ave cincinnati, herron oh,"
503be769-56f1-44b9-a65b-ee2a1cf1014f,10ce2520-f333-48f4-b52c-110482d3e139,3901 Grunden Dr,,,,,3901 Grunden Dr,3901 dr grunden
503be769-56f1-44b9-a65b-ee2a1cf1014f,10ce2520-f333-48f4-b52c-110482d3e139,3901 Grunden Dr,,Huntsville,AL,35805,3901 Grunden Dr Huntsville AL,3901 al dr grunden huntsville
503be769-56f1-44b9-a65b-ee2a1cf1014f,10ce2520-f333-48f4-b52c-110482d3e139,3901 Grunden Dr,5713,Huntsville,AL,35805,3901 Grunden Dr Huntsville AL 5713,3901 5713 al dr grunden huntsville
ca06c6ee-b5b6-401f-86b8-662f536cb50d,9d7b2296-f579-464b-a47d-d62b7532a9e5,3901 Herron Ave,,,,,3901 Herron Ave,3901 ave herron
c2d78e69-b2a8-4b7b-aee2-fd49c73667ab,9d7b2296-f579-464b-a47d-d62b7532a9e5,3901 Herron Ave,,,,,3901 Herron Ave,3901 ave herron
,9d7b2296-f579-464b-a47d-d62b7532a9e5,3901 Herron Ave,,,,,3901 Herron Ave,3901 ave herron
f44dd133-0053-4405-a713-fc288839ecf5,9d7b2296-f579-464b-a47d-d62b7532a9e5,3901 Herron Ave,,,,,3901 Herron Ave,3901 ave herron
,9d7b2296-f579-464b-a47d-d62b7532a9e5,3901 Herron Ave,,,,,3901 Herron Ave,3901 ave herron
b949735c-81c5-44fc-9733-b7dd2a003fcc,9d7b2296-f579-464b-a47d-d62b7532a9e5,3901 Herron Avenue,1,,,,3901 Herron Avenue   1,1 3901 avenue herron
f44dd133-0053-4405-a713-fc288839ecf5,9d7b2296-f579-464b-a47d-d62b7532a9e5,3901 Herron Avenue,1,,,,3901 Herron Avenue   1,1 3901 avenue herron
,9d7b2296-f579-464b-a47d-d62b7532a9e5,3901 Herron Avenue,1,,,,3901 Herron Avenue   1,1 3901 avenue herron
74c1c9db-926a-41c3-bcb8-2c2b40e75e08,9d7b2296-f579-464b-a47d-d62b7532a9e5,3901 Herron Avenue,1,,,,3901 Herron Avenue   1,1 3901 avenue herron
2c9ddd04-98dd-441a-9029-5066a8230db1,9d7b2296-f579-464b-a47d-d62b7532a9e5,3901 Herron Avenue,1,,,,3901 Herron Avenue   1,1 3901 avenue herron
2c9ddd04-98dd-441a-9029-5066a8230db1,9d7b2296-f579-464b-a47d-d62b7532a9e5,3901 Herron Avenue,2,,,,3901 Herron Avenue   2,2 3901 avenue herron
f44dd133-0053-4405-a713-fc288839ecf5,9d7b2296-f579-464b-a47d-d62b7532a9e5,3901 Herron Avenue,2,,,,3901 Herron Avenue   2,2 3901 avenue herron
,9d7b2296-f579-464b-a47d-d62b7532a9e5,3901 Herron Avenue,2,,,,3901 Herron Avenue   2,2 3901 avenue herron
f0c042fa-6aba-4645-b944-e5ae97f4f1d1,9d7b2296-f579-464b-a47d-d62b7532a9e5,3901 Herron Avenue,2,,,,3901 Herron Avenue   2,2 3901 avenue herron
0a9daded-5597-4d68-8d1a-923f4cccc92c,9d7b2296-f579-464b-a47d-d62b7532a9e5,3901 Herron Avenue,2,,,,3901 Herron Avenue   2,2 3901 avenue herron
,a8980a28-d78f-447f-bba4-1715e30c8615,3903 27th St,,,,,3903 27th St,27th 3903 st
8b0e2bad-7208-43ee-a2f5-8f6a8c00b8b6,10ce2520-f333-48f4-b52c-110482d3e139,3907 Midway Rd,,,,,3907 Midway Rd,3907 midway rd
211752e1-acf0-4bb7-9297-2effca1d1840,701addba-6c35-4e98-bb74-267194c36789,3907 Summer Breeze Cv,,,,,3907 Summer Breeze Cv,3907 breeze cv summer
,701addba-6c35-4e98-bb74-267194c36789,3907 Summer Breeze Cv,,,,,3907 Summer Breeze Cv,3907 breeze cv summer
,701addba-6c35-4e98-bb74-267194c36789,3907 Summer Breeze Cv,,,,,3907 Summer Breeze Cv,3907 breeze cv summer
211752e1-acf0-4bb7-9297-2effca1d1840,701addba-6c35-4e98-bb74-267194c36789,3907 Summer Breeze Cv,,,,,3907 Summer Breeze Cv,3907 breeze cv summer
763b7b6f-8a87-48e9-8a40-2afe28b72ac6,701addba-6c35-4e98-bb74-267194c36789,3907 Summer Breeze Cv,,,,,3907 Summer Breeze Cv,3907 breeze cv summer
,4cb3b327-8731-4ff0-8ee5-7f9d47bdb4f7,3910 Stevely Ave,"1, Los Angeles, CA, 90008",,,,"3910 Stevely Ave   1, Los Angeles, CA, 90008","1, 3910 90008 angeles, ave ca, los stevely"
59a3f7de-7947-4735-a1ee-71f141be3c09,3a45cc04-79e0-4b81-9742-ca5cad59fe23,3916 2nd St,,,,,3916 2nd St,2nd 3916 st
,3a45cc04-79e0-4b81-9742-ca5cad59fe23,3916 2nd St,,,,,3916 2nd St,2nd 3916 st
,a8980a28-d78f-447f-bba4-1715e30c8615,3926 Franklin Ave,,,,,3926 Franklin Ave,3926 ave franklin
,a8980a28-d78f-447f-bba4-1715e30c8615,3926 Franklin Ave,,,,,3926 Franklin Ave,3926 ave franklin
,a8980a28-d78f-447f-bba4-1715e30c8615,3926 Franklin Ave,,,,,3926 Franklin Ave,3926 ave franklin
,a8980a28-d78f-447f-bba4-1715e30c8615,3926 Franklin Ave,,,,,3926 Franklin Ave,3926 ave franklin
,a8980a28-d78f-447f-bba4-1715e30c8615,3926 Franklin Ave,,,,,3926 Franklin Ave,3926 ave franklin
,a8980a28-d78f-447f-bba4-1715e30c8615,3926 Franklin Ave,,,,,3926 Franklin Ave,3926 ave franklin
,a8980a28-d78f-447f-bba4-1715e30c8615,3926 Franklin Ave,,,,,3926 Franklin Ave,3926 ave franklin
10ef0ea0-1d87-4f06-9f69-f62d8776bbff,685e0d3a-257a-49d4-ba42-cd4ffedb219e,3928 Orlando Ct,,,,,3928 Orlando Ct,3928 ct orlando
10ef0ea0-1d87-4f06-9f69-f62d8776bbff,685e0d3a-257a-49d4-ba42-cd4ffedb219e,3928 Orlando Ct,1,,,,3928 Orlando Ct   1,1 3928 ct orlando
5cbadc9f-ecbe-4ab5-b7de-5634a3c4b331,685e0d3a-257a-49d4-ba42-cd4ffedb219e,3930 Orlando Ct,1,,,,3930 Orlando Ct   1,1 3930 ct orlando
3e01d66b-9ac9-4b64-a90f-3fc303de3fe7,701addba-6c35-4e98-bb74-267194c36789,3931 Long Creek Rd,,,,,3931 Long Creek Rd,3931 creek long rd
6ea9684f-11b1-4b0d-ad5b-4c79c6ce3d68,701addba-6c35-4e98-bb74-267194c36789,3938 Brennan Dr,,,,,3938 Brennan Dr,3938 brennan dr
ef022277-7c27-4970-a53d-addff1434435,53c6efe1-4976-4dfb-aa41-8f6daf020c0d,3941 Pine Grove Ave.,,,,,3941 Pine Grove Ave.,3941 ave. grove pine
0dcc981f-7844-4e7e-8dc9-b7f2339c87fd,685e0d3a-257a-49d4-ba42-cd4ffedb219e,3943 Claybrook Dr,,,,,3943 Claybrook Dr,3943 claybrook dr
,685e0d3a-257a-49d4-ba42-cd4ffedb219e,3943 Claybrook Dr,,,,,3943 Claybrook Dr,3943 claybrook dr
,4cb3b327-8731-4ff0-8ee5-7f9d47bdb4f7,3944 Budlong Ave,,,,,3944 Budlong Ave,3944 ave budlong
,4cb3b327-8731-4ff0-8ee5-7f9d47bdb4f7,3944 Budlong Ave,"1/2, Los Angeles, CA, 90037",,,,"3944 Budlong Ave   1/2, Los Angeles, CA, 90037","1/2, 3944 90037 angeles, ave budlong ca, los"
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,3948 Ski Hl Ln,3BD |,Meridian,ID,83642,3948 Ski Hl Ln Meridian ID 3BD |,3948 3bd hl id ln meridian ski |
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,3949 Chair Lift,3BD |,Meridian,ID,83642,3949 Chair Lift Meridian ID 3BD |,3949 3bd chair id lift meridian |
,685e0d3a-257a-49d4-ba42-cd4ffedb219e,3951 Miller Ave,,,,,3951 Miller Ave,3951 ave miller
36a77c86-684c-4c01-b415-d7647049e45a,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,3953 Chair Lift Ln,,,,,3953 Chair Lift Ln,3953 chair lift ln
f2cfba6d-7d24-463e-b6e0-c93a7d0308bd,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,3953 Chair Lift Ln,,,,,3953 Chair Lift Ln,3953 chair lift ln
cab655a5-64c1-496e-ade3-e5d681341e0c,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,3953 Chair Lift Ln,,,,,3953 Chair Lift Ln,3953 chair lift ln
cf7cbdab-c3b3-4e30-9418-2b60a4520fbb,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,3953 Chair Lift Ln,,,,,3953 Chair Lift Ln,3953 chair lift ln
9a109359-ee39-47b9-a2e0-a9b02eb849ad,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,3953 Chair Lift Ln,,,,,3953 Chair Lift Ln,3953 chair lift ln
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,3953 Chair Lift Ln,,,,,3953 Chair Lift Ln,3953 chair lift ln
2f19c811-3b7f-4be4-9bc7-630f0ede1595,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,3953 Chair Lift Ln,,,,,3953 Chair Lift Ln,3953 chair lift ln
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,3956 Ski Hill Ln,3BD |,Meridian,ID,83642,3956 Ski Hill Ln Meridian ID 3BD |,3956 3bd hill id ln meridian ski |
4a944e70-5934-41d2-b5cc-2f5d3c097561,701addba-6c35-4e98-bb74-267194c36789,3957 Grahamdale Cir,,,,,3957 Grahamdale Cir,3957 cir grahamdale
4a944e70-5934-41d2-b5cc-2f5d3c097561,701addba-6c35-4e98-bb74-267194c36789,3957 Grahamdale Circle,,,,,3957 Grahamdale Circle,3957 circle grahamdale
,3a45cc04-79e0-4b81-9742-ca5cad59fe23,3958 Durham Park Rd,,,,,3958 Durham Park Rd,3958 durham park rd
,3a45cc04-79e0-4b81-9742-ca5cad59fe23,3958 Durham Park Rd,,Stone Mountain,GA,30083,3958 Durham Park Rd Stone Mountain GA,3958 durham ga mountain park rd stone
2f19c811-3b7f-4be4-9bc7-630f0ede1595,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,3968 Perugia St.,3BD |,Meridian,ID,83642,3968 Perugia St. Meridian ID 3BD |,3968 3bd id meridian perugia st. |
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,3968 Perugia St.,3BD |,Meridian,ID,83642,3968 Perugia St. Meridian ID 3BD |,3968 3bd id meridian perugia st. |
f2cfba6d-7d24-463e-b6e0-c93a7d0308bd,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,3980 Ski Jump Ln,3BD |,Meridian,ID,83642,3980 Ski Jump Ln Meridian ID 3BD |,3980 3bd id jump ln meridian ski |
59330c7e-b56d-4721-b2e7-c0b9bc4d6436,9d7b2296-f579-464b-a47d-d62b7532a9e5,,,,,,,
,9d7b2296-f579-464b-a47d-d62b7532a9e5,,,,,,,
c8bdeaf8-dca5-483f-ac21-bccd97878469,9d7b2296-f579-464b-a47d-d62b7532a9e5,,,,,,,
,9d7b2296-f579-464b-a47d-d62b7532a9e5,,,,,,,
,3a45cc04-79e0-4b81-9742-ca5cad59fe23,40 Sheehan Ave,,,,,40 Sheehan Ave,40 ave sheehan
,3a45cc04-79e0-4b81-9742-ca5cad59fe23,40 Sheehan Ave,,Cincinnati,OH,45216,40 Sheehan Ave Cincinnati OH,40 ave cincinnati oh sheehan
,9d7b2296-f579-464b-a47d-d62b7532a9e5,40 Wuest St,,,,,40 Wuest St,40 st wuest
4f0659ba-f302-4af3-b366-11d65b46c108,9d7b2296-f579-464b-a47d-d62b7532a9e5,40 Wuest St,,,,,40 Wuest St,40 st wuest
25287f7f-e101-47a0-8ca1-ecdca308d201,9d7b2296-f579-464b-a47d-d62b7532a9e5,40 Wuest St,,,,,40 Wuest St,40 st wuest
25287f7f-e101-47a0-8ca1-ecdca308d201,9d7b2296-f579-464b-a47d-d62b7532a9e5,40 Wuest St,40,,,,40 Wuest St   40,40 st wuest
a08f9ea7-f463-4e48-8dd0-6ed6eb051735,9d7b2296-f579-464b-a47d-d62b7532a9e5,40 Wuest St,40,,,,40 Wuest St   40,40 st wuest
e7cf1995-1c28-49ce-b1b9-5f52bbc9c060,9d7b2296-f579-464b-a47d-d62b7532a9e5,40 Wuest St,40,,,,40 Wuest St   40,40 st wuest
59330c7e-b56d-4721-b2e7-c0b9bc4d6436,9d7b2296-f579-464b-a47d-d62b7532a9e5,40 Wuest St,40,,,,40 Wuest St   40,40 st wuest
,9d7b2296-f579-464b-a47d-d62b7532a9e5,40 Wuest St,40,,,,40 Wuest St   40,40 st wuest
